Name	Score	Freq
AT2G18960:8222801:8223063	0.114693421131724	1
AT3G10620+AT3G10610:3320188:3320493	0.114802923066278	1
AT1G26580:9185765:9185876	0.114802923066278	1
AT1G80380:30219811:30220004	0.115021919991512	1
AT1G07010+AT1G04537:2155270:2155622	0.115021919991512	1
AT4G35490:16856428:16856694	0.115131414982258	1
AT4G14880:8520244:8520331	0.115131414982258	1
AT4G00100+AT4G00090:35627:35701	0.115240907658466	1
AT5G57770:23401928:23402285	0.115240907658466	1
AT1G01060:35472:35474	0.115350398020169	1
AT2G21230:9094174:9094540	0.115459886067399	1
AT1G49130:18175903:18176389	0.115459886067399	1
AT5G62130:24952053:24952131	0.115569371800189	1
AT4G19400+AT4G19410:10581843:10581914	0.115569371800189	1
AT3G03100:705381:705398	0.115678855218573	1
AT5G18245:6028403:6028516	0.115678855218573	1
AT1G70650+AT1G70660:26638849:26639174	0.115788336322581	1
AT4G15233+AT4G15230:8683610:8683763	0.115788336322581	1
AT3G26510:9710730:9711133	0.115897815112248	1
AT1G21651+AT1G21650:7601186:7601314	0.116007291587606	1
AT3G16857:5759071:5759114	0.116007291587606	1
AT5G09690+AT5G09680:2999730:3000045	0.116116765748686	1
AT1G34630:12687069:12687138	0.116116765748686	1
AT1G08710:2772896:2773197	0.116226237595523	1
AT5G61810+AT5G61800:24829987:24831573	0.116335707128148	1
AT4G37010+AT4G37000:17444744:17444771	0.116445174346594	1
AT4G26555:13404860:13404951	0.116445174346594	1
AT4G10120:6315007:6315016	0.116554639250894	1
AT4G16765:9431124:9431428	0.116554639250894	1
AT1G19400:6712038:6712437	0.11666410184108	1
AT2G22990:9790132:9790179	0.116773562117185	1
AT5G48880:19814402:19814575	0.116883020079242	1
AT1G21750:7648700:7648855	0.116992475727283	1
AT4G24800:12782238:12782310	0.116992475727283	1
AT3G01090+AT3G01100:36950:37138	0.117101929061341	1
AT2G45990:18921262:18921511	0.117101929061341	1
AT5G65290:26092240:26092320	0.117211380081448	1
AT3G26730:9827057:9827124	0.117320828787637	1
AT1G06960:2137147:2137263	0.117320828787637	1
AT4G29220:14406393:14406592	0.117430275179941	1
AT4G15233+AT4G15230:8681146:8681230	0.117430275179941	1
AT1G80040+AT1G80030:30105341:30105376	0.117539719258392	1
AT1G55810:20861208:20861270	0.117539719258392	1
AT4G18140+AT4G18130:10047325:10047469	0.117649161023023	1
AT1G32470+AT1G06573:11739304:11739319	0.117758600473866	1
AT2G33240:14096206:14096349	0.117868037610954	1
AT2G47910:19614937:19615014	0.117977472434321	1
AT3G47010+AT3G47000:17318589:17318679	0.118086904943997	1
AT1G68872:25889801:25889857	0.118086904943997	1
AT3G47010+AT3G47000:17317511:17317518	0.118196335140016	1
AT2G31450+AT2G31440:13401785:13401889	0.118196335140016	1
AT2G01130+AT2G01140:92709:92839	0.118415188591214	1
AT1G19400:6712536:6712980	0.118524611846458	1
AT1G52500:19560835:19560892	0.118524611846458	1
AT1G78780+AT1G78790:29622078:29622210	0.118634032788175	1
AT1G10930+AT1G10940:3651015:3651166	0.118634032788175	1
AT3G58460+AT3G58470:21627057:21627221	0.118743451416398	1
AT3G15180+AT3G15190:5114006:5114101	0.11885286773116	1
AT4G03510+AT4G03505:1559145:1559252	0.11885286773116	1
AT1G73460+AT1G73470:27624443:27624586	0.118962281732493	1
AT5G00615+AT5G49690:20192410:20192507	0.118962281732493	1
AT1G79830+AT1G79820:30024228:30024321	0.119071693420429	1
AT1G28110:9805517:9805609	0.119071693420429	1
AT5G01010:1460:1571	0.119181102795002	1
AT4G36190+AT4G36195:17124583:17124738	0.119290509856244	1
AT1G52500:19561140:19561265	0.119290509856244	1
AT1G43130:16230175:16230227	0.119399914604188	1
AT4G28706+AT4G28710:14172938:14173063	0.119509317038866	1
AT1G66940:24973052:24973066	0.119728114968555	1
AT3G13062+AT3G13065:4189738:4190009	0.119728114968555	1
AT2G35390:14896013:14896082	0.119946903645572	1
AT2G30260:12905827:12905953	0.119946903645572	1
AT4G05320:2720094:2720133	0.12005629451441	1
AT1G18690:6434910:6436922	0.120165683070178	1
AT5G08100:2594214:2594421	0.120165683070178	1
AT1G08310+AT1G08300+AT1G04647:2620453:2621546	0.120275069312908	1
AT1G07820:2421784:2421902	0.120384453242634	1
AT2G34510:14545304:14546617	0.120384453242634	1
AT5G08500:2748480:2748660	0.120493834859387	1
AT4G18140+AT4G18130:10043041:10043848	0.120603214163201	1
AT3G16857:5759115:5759139	0.120603214163201	1
AT2G42600:17738974:17739085	0.120712591154107	1
AT5G58200+AT5G58190:23546636:23546673	0.120712591154107	1
AT1G70790+AT1G70800:26703157:26703252	0.120821965832139	1
AT3G13060:4183208:4183293	0.120821965832139	1
AT3G59300:21921878:21922706	0.12093133819733	1
AT1G73460+AT1G73470:27623875:27623982	0.12104070824971	1
AT3G52526+AT3G52535:19488211:19488444	0.12104070824971	1
AT5G06670:2051295:2051402	0.121150075989315	1
AT3G26090+AT3G26085:9534799:9534923	0.121150075989315	1
AT4G21410+AT4G03065+AT4G21400:11401610:11401700	0.121259441416175	1
AT5G45472+AT5G45475+AT5G45469+AT5G45490:18426128:18426482	0.121368804530323	1
AT2G40290+AT2G40300:16829730:16829834	0.121478165331793	1
AT3G26090+AT3G26085:9532418:9532587	0.121478165331793	1
AT3G18520:6361834:6362019	0.121587523820617	1
AT1G28110:9805347:9805426	0.121587523820617	1
AT4G00620+AT4G00630:258987:259435	0.121696879996827	1
AT5G09850:3062954:3063066	0.121806233860456	1
AT1G55810:20863420:20863485	0.121806233860456	1
AT1G73990:27828231:27828310	0.121915585411536	1
AT2G21330:9130213:9130240	0.1220249346501	1
AT1G28110:9806215:9806310	0.1220249346501	1
AT5G18245:6029283:6029601	0.122134281576182	1
AT5G24300:8271087:8271183	0.122243626189813	1
AT3G17040:5810359:5810514	0.122243626189813	1
AT3G10060:3103647:3103687	0.122352968491025	1
AT2G01100:81801:82185	0.122352968491025	1
AT4G19400+AT4G19410:10581639:10581708	0.122462308479853	1
AT3G16420:5580862:5580880	0.122571646156327	1
AT5G58140:23529994:23533111	0.122571646156327	1
AT5G11200:3569153:3569195	0.122680981520481	1
AT1G62580:23176710:23176931	0.122680981520481	1
AT1G16560:5668710:5668739	0.122790314572348	1
AT3G10650+AT3G10660+AT3G10640:3327507:3327979	0.122899645311959	1
AT3G24180+AT3G24170:8740382:8740481	0.123008973739348	1
AT2G47935:19618055:19618496	0.123008973739348	1
AT3G18850:6501310:6501310	0.123118299854548	1
AT1G25275:8861000:8861032	0.123118299854548	1
AT3G18850:6501311:6501339	0.12322762365759	1
AT4G00180:74868:74975	0.12322762365759	1
AT1G19650:6799504:6799764	0.123336945148507	1
AT3G30390:11978927:11979037	0.123446264327333	1
AT3G13062+AT3G13065:4189056:4189653	0.123446264327333	1
AT1G06680+AT1G06670:2042220:2042313	0.123555581194099	1
AT4G19400+AT4G19410:10581401:10581510	0.123555581194099	1
AT5G59540+AT5G59530:23995195:23995849	0.123664895748838	1
AT1G67800:25423288:25423430	0.123774207991583	1
AT2G01130+AT2G01140:88320:88488	0.123883517922366	1
AT3G10350:3210932:3211294	0.123883517922366	1
AT3G46590:17155773:17156166	0.124102130848179	1
AT4G16970+AT4G16960:9548303:9548695	0.124211433843273	1
AT5G46390:18818501:18818591	0.124211433843273	1
AT2G30600:13037238:13037249	0.124320734526535	1
AT3G15010+AT3G15020:5056068:5056381	0.124320734526535	1
AT4G26530+AT4G26520+AT4G26510:13390185:13390378	0.124430032898	1
AT4G31410:15245475:15245550	0.124430032898	1
AT5G56850:22985163:22985192	0.124539328957698	1
AT5G14210+AT5G14220:4579144:4579355	0.124648622705663	1
AT5G55060:22342182:22342490	0.124648622705663	1
AT2G31450+AT2G31440:13401207:13401461	0.124757914141927	1
AT1G01520+AT1G01510:191579:191692	0.124867203266522	1
AT5G57887+AT5G57880:23446240:23446450	0.124867203266522	1
AT1G61520:22701170:22701383	0.124976490079482	1
AT2G30480:12991238:12991339	0.125085774580839	1
AT2G16365:7074652:7074894	0.125195056770626	1
AT5G35210:13474508:13474591	0.125304336648875	1
AT3G24180+AT3G24170:8740567:8740643	0.125413614215618	1
AT3G28690:10755620:10755909	0.125413614215618	1
AT4G10970:6722053:6722137	0.125522889470889	1
AT4G08460:5378203:5378205	0.125522889470889	1
AT4G20440:11022565:11022640	0.12563216241472	1
AT1G28060+AT1G28070:9783517:9784091	0.12563216241472	1
AT5G43320:17386658:17386922	0.125741433047143	1
AT5G22040:7298387:7298994	0.125850701368191	1
AT2G01330+AT2G01320:160042:160203	0.125959967377897	1
AT1G20450:7088768:7088777	0.126069231076294	1
AT3G59410:21951228:21951287	0.126069231076294	1
AT2G23390:9962422:9962703	0.126178492463413	1
AT5G42030:16811765:16811856	0.126287751539288	1
AT1G52500:19561477:19561527	0.126287751539288	1
AT1G26208+AT1G26218+AT1G26230:9067842:9068056	0.126397008303951	1
AT5G03585:7826878:7826898	0.126397008303951	1
AT1G29670:10377718:10377871	0.126506262757435	1
AT5G17530:5781681:5781752	0.126506262757435	1
AT2G26500:11270692:11270874	0.126615514899772	1
AT3G11290:3537305:3537695	0.126615514899772	1
AT3G27690:10255906:10255940	0.126724764730994	1
AT3G26890+AT3G26900:9912208:9912289	0.126724764730994	1
AT3G15390:5198839:5198864	0.126834012251136	1
AT3G19900:6923196:6923454	0.126943257460228	1
AT1G70610:26623216:26623338	0.127052500358304	1
AT3G26744:9833604:9833785	0.127052500358304	1
AT5G27610:9765258:9765323	0.127161740945396	1
AT3G15180+AT3G15190:5114203:5114310	0.127270979221537	1
AT1G19690+AT1G19700:6809765:6810383	0.12738021518676	1
AT5G65210:26058660:26059019	0.12738021518676	1
AT1G10960+AT1G10950:3662284:3662378	0.127489448841096	1
AT5G15400+AT5G15410:5002048:5003225	0.127489448841096	1
AT3G22210:7839336:7839467	0.127598680184579	1
AT4G18140+AT4G18130:10043956:10046286	0.127707909217242	1
AT5G57860:23437920:23437924	0.127817135939116	1
AT3G44670+AT3G44665:16217058:16217236	0.127926360350234	1
AT1G17380:5955886:5956052	0.12803558245063	1
AT1G52500:19559968:19560271	0.12803558245063	1
AT3G04910:1356334:1356491	0.128144802240335	1
AT1G31910:11461826:11463896	0.128144802240335	1
AT3G60820:22471769:22471830	0.128254019719382	1
AT4G16310:9226260:9226280	0.128254019719382	1
AT4G25080:12876855:12876947	0.128363234887804	1
AT3G25840:9451861:9452032	0.128363234887804	1
AT4G21860:11600110:11600201	0.128472447745634	1
AT3G55770:20705207:20705320	0.128581658292903	1
AT3G13340:4331972:4332344	0.128690866529645	1
AT5G57887+AT5G57880:23446721:23446909	0.128800072455891	1
AT4G25690:13091234:13091702	0.128800072455891	1
AT1G74810:28109032:28109115	0.128909276071676	1
AT1G78000:29329877:29330209	0.128909276071676	1
AT5G48440+AT5G48450:19634706:19634826	0.129018477377031	1
AT3G24120:8706336:8706344	0.129018477377031	1
AT5G13890+AT5G13900:4478843:4479153	0.129127676371989	1
AT2G16370:7082471:7082544	0.129127676371989	1
AT4G15233+AT4G15230:8681864:8681954	0.129236873056582	1
AT3G46600:17159800:17159965	0.129346067430843	1
AT1G77550+AT1G77540:29137910:29138276	0.129455259494805	1
AT1G20696:7180761:7180982	0.129455259494805	1
AT4G31780+AT4G31790:15376571:15376645	0.1295644492485	1
AT1G10780:3594315:3594452	0.129673636691961	1
AT2G16940:7345996:7346107	0.129673636691961	1
AT2G46100+AT2G46090:18951263:18951339	0.12978282182522	1
AT1G33055+AT1G33050:11968123:11968126	0.12978282182522	1
AT1G22970+AT1G22980:8132775:8133433	0.129892004648311	1
AT3G21220:7448477:7448498	0.129892004648311	1
AT4G10970:6722029:6722052	0.130001185161264	1
AT5G05800:1745067:1745136	0.130110363364114	1
AT1G77080:28959628:28959743	0.130219539256893	1
AT3G06820:2154146:2156073	0.130219539256893	1
AT3G04500:1212567:1212735	0.130328712839633	1
AT3G15010+AT3G15020:5057299:5057420	0.130437884112367	1
AT1G66840:24936141:24936218	0.130547053075128	1
AT1G19400:6713788:6714085	0.130547053075128	1
AT1G76200:28594495:28594750	0.130656219727947	1
AT5G16680+AT5G16660:5472954:5473012	0.130656219727947	1
AT3G22850+AT3G22845:8088825:8089266	0.130765384070858	1
AT1G20960+AT1G20950:7302579:7305776	0.130874546103894	1
AT4G19400+AT4G19410:10581204:10581318	0.130874546103894	1
AT4G24820:12790069:12790316	0.130983705827086	1
AT1G05230:1513825:1513830	0.130983705827086	1
AT1G12280+AT1G12290:4178359:4181121	0.131092863240468	1
AT5G51700:21002325:21003035	0.131092863240468	1
AT5G03500:877667:877686	0.131202018344072	1
AT3G09710+AT3G09720:2980221:2980703	0.13131117113793	1
AT2G01130+AT2G01140:92404:92571	0.13131117113793	1
AT5G01620:232585:232659	0.131420321622076	1
AT2G39805:16611399:16611401	0.131420321622076	1
AT3G44310:15988895:15988976	0.131529469796541	1
AT3G15010+AT3G15020:5057148:5057209	0.131529469796541	1
AT5G09690+AT5G09680:3001534:3001559	0.131638615661358	1
AT5G13950:4500432:4500605	0.131638615661358	1
AT4G02815:1875552:1875909	0.131747759216561	1
AT1G73460+AT1G73470:27620078:27621271	0.131856900462181	1
AT4G33150:15991446:15991536	0.131856900462181	1
AT1G79940:30073323:30073332	0.132075176024804	1
AT4G01935:841464:841582	0.132075176024804	1
AT3G24180+AT3G24170:8734242:8734317	0.132184310341872	1
AT5G48880:19816023:19816096	0.132184310341872	1
AT3G59410:21950336:21950699	0.132293442349488	1
AT5G23155+AT5G23150:7792792:7792910	0.132402572047684	1
AT2G40290+AT2G40300:16832662:16832745	0.132511699436493	1
AT5G03500:877799:877898	0.132511699436493	1
AT3G20970:7349624:7349627	0.132620824515948	1
AT5G15400+AT5G15410:5001372:5001576	0.132729947286081	1
AT1G48410:17886083:17886232	0.132948185898512	1
AT2G45000+AT2G45010:18566574:18566651	0.133057301740874	1
AT4G15233+AT4G15230:8682746:8683059	0.133057301740874	1
AT4G39140:18229094:18229330	0.133166415274046	1
AT5G58940:23800892:23800954	0.133166415274046	1
AT4G26530+AT4G26520+AT4G26510:13391395:13391485	0.133275526498058	1
AT1G10930+AT1G10940:3649802:3649960	0.133275526498058	1
AT4G18140+AT4G18130:10047251:10047324	0.133384635412944	1
AT5G20520+AT5G20510:6941437:6941572	0.133384635412944	1
AT2G43410:18025922:18026259	0.133493742018737	1
AT2G43930:18193151:18193356	0.133602846315468	1
AT5G60600:24362783:24362881	0.13371194830317	1
AT4G28706+AT4G28710:14179863:14180006	0.133821047981876	1
AT4G16670:9385180:9385676	0.133821047981876	1
AT5G57030+AT5G57020:23077194:23077691	0.133930145351619	1
AT1G12230:4147962:4147990	0.134039240412431	1
AT1G80000:30093079:30093160	0.134039240412431	1
AT5G48220:19550132:19550192	0.134148333164345	1
AT1G78000:29332734:29333156	0.134148333164345	1
AT5G09240:2874424:2874535	0.134257423607393	1
AT4G24990+AT4G25000:12851350:12851445	0.134366511741608	1
AT3G59410:21951047:21951121	0.134475597567022	1
AT3G20200+AT3G20190:7046548:7047390	0.134584681083668	1
AT2G23980:10204041:10204301	0.134584681083668	1
AT4G21323+AT4G21320:11345058:11345718	0.134693762291579	1
AT5G60570:24348368:24348379	0.134693762291579	1
AT3G51950:19280945:19281037	0.134802841190787	1
AT5G22850+AT5G22840:7632900:7633372	0.134802841190787	1
AT4G29220:14404955:14405167	0.134911917781324	1
AT4G37010+AT4G37000:17443145:17444128	0.134911917781324	1
AT5G09660:2993905:2993977	0.135020992063224	1
AT5G02810:640756:640888	0.135020992063224	1
AT4G13040:7614143:7614219	0.135130064036519	1
AT3G24460:8892856:8893203	0.135239133701241	1
AT3G04780+AT3G04770:1312315:1312438	0.135348201057423	1
AT5G02130:419658:419925	0.135348201057423	1
AT5G53850:21863653:21863700	0.135457266105098	1
AT2G31290:13346028:13346332	0.135457266105098	1
AT4G38350:17958177:17958413	0.135566328844298	1
AT5G08470:2736278:2736451	0.135675389275056	1
AT5G54569:22169192:22170055	0.135675389275056	1
AT5G11340+AT5G11350:3620851:3621453	0.135784447397404	1
AT4G01935:841691:841879	0.135784447397404	1
AT3G01790:284099:284450	0.135893503211375	1
AT5G58200+AT5G58190:23546774:23546915	0.135893503211375	1
AT1G64561:23974666:23974789	0.136002556717001	1
AT4G02570:1128664:1128757	0.136002556717001	1
AT3G45290:16618314:16618516	0.136111607914316	1
AT1G12320:4186624:4189483	0.136220656803351	1
AT3G15010+AT3G15020:5057804:5057808	0.136329703384139	1
AT5G56100+AT5G56090:22716218:22716349	0.136438747656713	1
AT1G10930+AT1G10940:3648831:3648957	0.136438747656713	1
AT2G03680:1121851:1122055	0.136547789621105	1
AT3G59360:21935804:21935811	0.136547789621105	1
AT3G48630+AT3G00850:18018536:18018594	0.136656829277348	1
AT4G22540+AT4G22530:11864253:11864367	0.136765866625475	1
AT2G20810+AT2G20815:8961645:8961647	0.136874901665518	1
AT2G24520:10415715:10415951	0.136983934397509	1
AT3G15010+AT3G15020:5057591:5057708	0.136983934397509	1
AT5G18380:6090049:6090179	0.137092964821482	1
AT3G10650+AT3G10660+AT3G10640:3333013:3333156	0.137092964821482	1
AT1G54340:20285692:20285796	0.137201992937468	1
AT5G16680+AT5G16660:5473265:5473592	0.137311018745501	1
AT4G25970+AT4G25980:13189436:13189527	0.137420042245612	1
AT3G23590+AT3G23600:8470878:8471039	0.137420042245612	1
AT4G22540+AT4G22530:11859980:11860408	0.137529063437835	1
AT4G01995:873195:873283	0.137638082322202	1
AT2G01130+AT2G01140:92057:92329	0.137638082322202	1
AT3G27390:10136190:10136462	0.137747098898746	1
AT2G31900:13569791:13570469	0.137747098898746	1
AT4G00970:420477:420687	0.137856113167499	1
AT1G53450:19951006:19951234	0.137856113167499	1
AT5G04830:1403846:1404136	0.137965125128493	1
AT3G59410:21954188:21954357	0.137965125128493	1
AT5G27630:9779338:9779426	0.138074134781762	1
AT4G18070:10032595:10032597	0.138074134781762	1
AT4G18372:10151116:10151348	0.138183142127338	1
AT5G24150:8175432:8175525	0.138292147165253	1
AT5G55100:22361297:22361419	0.138292147165253	1
AT1G20960+AT1G20950:7297685:7297850	0.138401149895541	1
AT3G01790:283179:283660	0.138401149895541	1
AT4G32850:15854044:15854164	0.138510150318233	1
AT1G15125+AT1G15120:5203484:5203568	0.138619148433362	1
AT4G15540:8873010:8873599	0.13872814424096	1
AT1G19400:6714086:6714168	0.13872814424096	1
AT3G14070+AT3G14067:4660946:4663363	0.138837137741062	1
AT4G33945+AT4G33940:16268353:16268664	0.138946128933697	1
AT2G31450+AT2G31440:13400520:13400675	0.138946128933697	1
AT1G58180:21539459:21539529	0.139055117818901	1
AT4G03110:1377408:1377410	0.139164104396704	1
AT5G20980:7122800:7123277	0.139164104396704	1
AT1G03290:807592:807631	0.13927308866714	1
AT3G26430+AT3G26420:9675270:9675540	0.13949105028604	1
AT1G19690+AT1G19700:6808498:6808632	0.139600027634569	1
AT5G05800:1744940:1745066	0.139600027634569	1
AT3G15980:5411719:5411964	0.139709002675861	1
AT4G34670:16548600:16548734	0.139817975409948	1
AT3G23590+AT3G23600:8471973:8472179	0.139817975409948	1
AT5G25570+AT5G25560:8898984:8899093	0.139926945836864	1
AT3G26090+AT3G26085:9531617:9531741	0.140035913956639	1
AT5G14060:4535401:4535724	0.140144879769308	1
AT3G56950:21078839:21079099	0.140144879769308	1
AT4G31150:15143503:15143751	0.140253843274903	1
AT1G20840:7248215:7248333	0.140362804473456	1
AT3G06040:1824376:1824484	0.140471763364999	1
AT3G15010+AT3G15020:5056833:5057001	0.140471763364999	1
AT3G51090:18979470:18980004	0.140580719949566	1
AT3G15010+AT3G15020:5056508:5056681	0.140580719949566	1
AT1G28960:10109862:10109925	0.140689674227189	1
AT5G47110:19133986:19134471	0.1407986261979	1
AT4G17410:9721082:9721700	0.1407986261979	1
AT5G02830:647145:647252	0.140907575861733	1
AT5G28050:10045883:10046031	0.140907575861733	1
AT5G65540+AT5G09395:26195689:26196037	0.141016523218719	1
AT1G50240:18610879:18611373	0.141016523218719	1
AT1G31360:11236319:11236405	0.141125468268891	1
AT1G70410:26538117:26538437	0.141125468268891	1
AT1G16705+AT1G16700:5712445:5712515	0.141234411012282	1
AT3G11820:3730966:3731251	0.141343351448924	1
AT5G15400+AT5G15410:5001079:5001230	0.141343351448924	1
AT5G23320:7853368:7853374	0.14145228957885	1
AT2G25760:10984304:10984807	0.14145228957885	1
AT4G19520:10639269:10639651	0.141561225402092	1
AT1G02500:519033:519035	0.141561225402092	1
AT3G07770:2480143:2480216	0.141779090128657	1
AT4G15233+AT4G15230:8683848:8683949	0.141779090128657	1
AT1G60490:22285572:22285929	0.141888019032044	1
AT1G05000:1426331:1427898	0.141888019032044	1
AT5G41950+AT5G41960:16790289:16790368	0.141996945628877	1
AT1G80040+AT1G80030:30105024:30105250	0.14210586991919	1
AT1G29357:10275169:10275219	0.142214791903015	1
AT1G09210:2976562:2977002	0.142323711580384	1
AT5G05430:1606645:1606712	0.142323711580384	1
AT1G48030:17719377:17719499	0.14243262895133	1
AT5G48880:19817030:19817121	0.142541544015886	1
AT5G60940:24523578:24523687	0.142650456774083	1
AT1G75380:28281389:28281542	0.142759367225955	1
AT1G15200:5228651:5228881	0.142868275371534	1
AT3G02170:397225:397316	0.142977181210853	1
AT4G03415:1503492:1503572	0.142977181210853	1
AT3G59410:21951370:21951475	0.143086084743945	1
AT1G06230:1907060:1907169	0.143194985970841	1
AT4G37010+AT4G37000:17442612:17442968	0.143194985970841	1
AT3G61440:22737444:22737518	0.143303884891574	1
AT4G25635+AT4G25640:13077196:13077269	0.143303884891574	1
AT2G45000+AT2G45010:18566904:18567007	0.143412781506177	1
AT2G46800:19237583:19237968	0.143412781506177	1
AT4G35100:16710035:16710106	0.143521675814683	1
AT2G36835+AT2G36840:15453397:15453819	0.143521675814683	1
AT5G09690+AT5G09680:3000990:3001076	0.143630567817124	1
AT1G56612:21214790:21215106	0.143630567817124	1
AT3G52075+AT3G52060+AT3G52072:19314053:19314090	0.143739457513532	1
AT3G02030:348017:348311	0.143739457513532	1
AT4G31780+AT4G31790:15377173:15377223	0.143848344903941	1
AT3G59410:21952810:21952896	0.143848344903941	1
AT4G27230:13637339:13637459	0.143957229988383	1
AT5G43870:17632747:17633132	0.144066112766889	1
AT4G15233+AT4G15230:8680308:8680599	0.144066112766889	1
AT1G69523+AT1G69520:26130961:26131292	0.144174993239494	1
AT2G01130+AT2G01140:89649:89801	0.144174993239494	1
AT3G04780+AT3G04770:1309294:1309599	0.144283871406229	1
AT4G31430:15248456:15248780	0.144392747267126	1
AT3G59410:21955157:21955305	0.144392747267126	1
AT4G25050:12871317:12871564	0.14450162082222	1
AT1G52500:19562056:19562154	0.14450162082222	1
AT2G47320:19428602:19428933	0.144610492071541	1
AT1G53570:19990315:19990317	0.144610492071541	1
AT1G30610:10848200:10848391	0.144719361015123	1
AT1G74600+AT1G74590:28024861:28027869	0.144719361015123	1
AT5G48440+AT5G48450:19633131:19633225	0.144828227652998	1
AT5G15400+AT5G15410:4999567:4999684	0.144828227652998	1
AT1G18730:6460844:6460895	0.144937091985199	1
AT4G14930+AT4G14940:8541900:8543009	0.144937091985199	1
AT1G05890:1783162:1783233	0.145045954011758	1
AT3G20330:7091962:7091964	0.145154813732708	1
AT2G46100+AT2G46090:18953989:18954055	0.145154813732708	1
AT1G55980:20938899:20939076	0.145372526257911	1
AT3G59410:21952504:21952722	0.145372526257911	1
AT5G16220+AT5G16210:5299762:5300642	0.145481379062229	1
AT5G23700:7996440:7997509	0.145481379062229	1
AT5G18245:6028583:6028828	0.145590229561068	1
AT3G23590+AT3G23600:8468882:8469201	0.145699077754461	1
AT2G46100+AT2G46090:18952059:18952099	0.145699077754461	1
AT4G33580+AT4G33565:16141364:16141624	0.145807923642439	1
AT5G06440+AT5G06430:1963820:1964419	0.145807923642439	1
AT3G59990:22156439:22156582	0.145916767225037	1
AT3G02780:604745:605506	0.145916767225037	1
AT2G32487:13791980:13792018	0.146025608502285	1
AT1G28110:9804990:9805271	0.146025608502285	1
AT4G32060+AT4G32050:15496953:15497103	0.146134447474218	1
AT3G23590+AT3G23600:8470670:8470784	0.146134447474218	1
AT1G55690:20810407:20810511	0.146243284140867	1
AT5G14800:4786481:4786484	0.146243284140867	1
AT4G20300:10956285:10956818	0.146352118502265	1
AT5G61190:24615848:24616023	0.146460950558444	1
AT2G31450+AT2G31440:13399819:13399944	0.146460950558444	1
AT5G11640+AT5G11630:3740460:3740675	0.146569780309437	1
AT4G17470:9742350:9742735	0.146678607755277	1
AT1G75060:28181728:28181824	0.146787432895996	1
AT1G29700:10386924:10387370	0.146896255731626	1
AT2G18960:8223064:8223177	0.146896255731626	1
AT2G46100+AT2G46090:18951930:18951976	0.147005076262201	1
AT3G15010+AT3G15020:5057809:5058248	0.147331524023917	1
AT3G19790:6874603:6874747	0.147440335334594	1
AT1G02260:442718:442972	0.147657951041302	1
AT2G46100+AT2G46090:18953754:18953908	0.147766755437398	1
AT3G12020:3834319:3835133	0.147875557528698	1
AT2G31450+AT2G31440:13400859:13401080	0.148093154797043	1
AT1G14650:5031387:5031779	0.148201949974153	1
AT5G06440+AT5G06430:1963072:1963732	0.148310742846597	1
AT4G25500:13025274:13025599	0.148419533414409	1
AT5G20520+AT5G20510:6942747:6942908	0.148637107636265	1
AT3G26090+AT3G26085:9532256:9532417	0.148745891290374	1
AT2G38570:16138850:16138886	0.148854672639981	1
AT3G26090+AT3G26085:9531461:9531521	0.148963451685118	1
AT3G56950:21078590:21078750	0.149072228425817	1
AT4G32850:15853892:15853960	0.149181002862112	1
AT4G15233+AT4G15230:8684611:8684901	0.149507312344892	1
AT2G01130+AT2G01140:91655:91849	0.149616077563893	1
AT2G31450+AT2G31440:13400302:13400387	0.149724840478652	1
AT5G54280:22043015:22043118	0.149833601089201	1
AT2G41880:17475049:17475090	0.149942359395573	1
AT3G57410:21250846:21250981	0.150051115397801	1
AT3G22850+AT3G22845:8089543:8089783	0.150159869095917	1
AT3G61800:22877004:22878617	0.150268620489953	1
AT5G14320:4617218:4617649	0.150377369579943	1
AT1G78000:29330292:29330340	0.150486116365918	1
AT5G46410+AT5G46420:18832029:18832139	0.150594860847912	1
AT5G15400+AT5G15410:5000718:5000991	0.150703603025956	1
AT3G56950:21079357:21079856	0.150812342900084	1
AT3G26090+AT3G26085:9531043:9531129	0.150921080470328	1
AT2G46100+AT2G46090:18952366:18952480	0.15102981573672	1
AT5G57250:23194833:23195331	0.151138548699293	1
AT3G59410:21951568:21951672	0.15124727935808	1
AT2G01930:428706:428900	0.151356007713112	1
AT5G56660:22934613:22935316	0.151464733764424	1
AT3G26090+AT3G26085:9531823:9531885	0.151573457512046	1
AT2G46100+AT2G46090:18952193:18952277	0.151682178956012	1
AT4G22540+AT4G22530:11858859:11859224	0.151790898096354	1
AT2G42910+AT2G42920:17862343:17862433	0.151899614933105	1
AT3G26090+AT3G26085:9530808:9530911	0.152117041695964	1
AT2G41060+AT2G41070:17129206:17129294	0.152225751622137	1
AT1G68580:25753368:25753422	0.152334459244848	1
AT4G28300:14015016:14015395	0.152443164564131	1
AT5G15400+AT5G15410:4999795:4999907	0.152551867580018	1
AT3G17910+AT3G17900:6135984:6136405	0.152660568292541	1
AT4G15233+AT4G15230:8686614:8687061	0.152769266701734	1
AT3G26890+AT3G26900:9912290:9912313	0.152986656610257	1
AT4G33150:15989338:15989509	0.153095348109651	1
AT5G60940:24523412:24523495	0.153204037305846	1
AT5G20520+AT5G20510:6939991:6940275	0.153312724198872	1
AT3G59410:21951824:21952228	0.153421408788762	1
AT1G28060+AT1G28070:9782908:9783264	0.153747448739944	1
AT5G15400+AT5G15410:4999989:5000192	0.153964797192317	1
